"class_name1","class_id1","class_name2","class_id2","ddi_risk","description"
"fesoterodine",7129,"voriconazole",5802,"Significant","FESOTERODINE/VORICONAZOLE [VA Drug Interaction]"
"conivaptan",6386,"boceprevir",7196,"Critical","BOCEPREVIR/CONIVAPTAN [VA Drug Interaction]"
"conivaptan",6386,"posaconazole",6953,"Critical","CONIVAPTAN/POSACONAZOLE [VA Drug Interaction]"
"conivaptan",6386,"telaprevir",7197,"Critical","CONIVAPTAN/TELAPREVIR [VA Drug Interaction]"
"conivaptan",6386,"voriconazole",5802,"Critical","CONIVAPTAN/VORICONAZOLE [VA Drug Interaction]"
"tolvaptan",6522,"atazanavir",6955,"Critical","ATAZANAVIR/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"boceprevir",7196,"Critical","BOCEPREVIR/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"clarithromycin",6969,"Critical","CLARITHROMYCIN/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"itraconazole",6956,"Critical","ITRACONAZOLE/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"ketoconazole",6786,"Critical","KETOCONAZOLE/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"nefazodone",6611,"Critical","NEFAZODONE/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"posaconazole",6953,"Critical","POSACONAZOLE/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"ritonavir",6961,"Critical","RITONAVIR/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"saquinavir",6942,"Critical","SAQUINAVIR/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"telaprevir",7197,"Critical","TELAPREVIR/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"telithromycin",7004,"Critical","TELITHROMYCIN/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"voriconazole",5802,"Critical","TOLVAPTAN/VORICONAZOLE [VA Drug Interaction]"
"tolvaptan",6522,"amprenavir",6729,"Significant","AMPRENAVIR/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"aprepitant",6789,"Significant","APREPITANT/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"ciprofloxacin",5645,"Significant","CIPROFLOXACIN/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"darunavir",7167,"Significant","DARUNAVIR/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"diltiazem",6338,"Significant","DILTIAZEM/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"fluconazole",5348,"Significant","FLUCONAZOLE/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"fosamprenavir",6859,"Significant","FOSAMPRENAVIR/TOLVAPTAN [VA Drug Interaction]"
"tolbutamide",4915,"fosaprepitant",7400,"Significant","FOSAPREPITANT/TOLBUTAMIDE [VA Drug Interaction]"
"tolvaptan",6522,"fosaprepitant",7400,"Significant","FOSAPREPITANT/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"imatinib",6698,"Significant","IMATINIB/TOLVAPTAN [VA Drug Interaction]"
"tolvaptan",6522,"verapamil",6542,"Significant","TOLVAPTAN/VERAPAMIL [VA Drug Interaction]"
"methotrexate",6538,"ampicillin",5806,"Critical","AMPICILLIN/METHOTREXATE [VA Drug Interaction]"
"methotrexate",6538,"azlocillin",6571,"Critical","AZLOCILLIN/METHOTREXATE [VA Drug Interaction]"
"methotrexate",6538,"bacampicillin",6586,"Critical","BACAMPICILLIN/METHOTREXATE [VA Drug Interaction]"
"methotrexate",6538,"carbenicillin",6071,"Critical","CARBENICILLIN/METHOTREXATE [VA Drug Interaction]"
"methotrexate",6538,"cloxacillin",6469,"Critical","CLOXACILLIN/METHOTREXATE [VA Drug Interaction]"
"methotrexate",6538,"cyclacillin",5746,"Critical","CYCLACILLIN/METHOTREXATE [VA Drug Interaction]"
"methotrexate",6538,"dicloxacillin",6614,"Critical","DICLOXACILLIN/METHOTREXATE [VA Drug Interaction]"
"methotrexate",6538,"mezlocillin",6793,"Critical","METHOTREXATE/MEZLOCILLIN [VA Drug Interaction]"
"methotrexate",6538,"nafcillin",6336,"Critical","METHOTREXATE/NAFCILLIN [VA Drug Interaction]"
"methotrexate",6538,"oxacillin",6244,"Critical","METHOTREXATE/OXACILLIN [VA Drug Interaction]"
"methotrexate",6538,"ticarcillin",6121,"Critical","METHOTREXATE/TICARCILLIN [VA Drug Interaction]"
"citalopram",5570,"omeprazole",5776,"Significant","CITALOPRAM/OMEPRAZOLE [VA Drug Interaction]"
"citalopram",5570,"esomeprazole",5777,"Significant","CITALOPRAM/ESOMEPRAZOLE [VA Drug Interaction]"
"citalopram",5570,"lansoprazole",5995,"Significant","CITALOPRAM/LANSOPRAZOLE [VA Drug Interaction]"
"rifabutin",7026,"glipizide",6508,"Significant","GLIPIZIDE/RIFABUTIN [VA Drug Interaction]"
"rifabutin",7026,"glimepiride",6690,"Significant","GLIMEPIRIDE/RIFABUTIN [VA Drug Interaction]"
"rifapentine",7031,"glipizide",6508,"Significant","GLIPIZIDE/RIFAPENTINE [VA Drug Interaction]"
"rifapentine",7031,"glimepiride",6690,"Significant","GLIMEPIRIDE/RIFAPENTINE [VA Drug Interaction]"
"telithromycin",7004,"alfuzosin",6165,"Significant","ALFUZOSIN/TELITHROMYCIN [VA Drug Interaction]"
"voriconazole",5802,"silodosin",7174,"Critical","SILODOSIN/VORICONAZOLE [VA Drug Interaction]"
"voriconazole",5802,"alfuzosin",6165,"Critical","ALFUZOSIN/VORICONAZOLE [VA Drug Interaction]"
"telaprevir",7197,"silodosin",7174,"Critical","SILODOSIN/TELAPREVIR [VA Drug Interaction]"
"posaconazole",6953,"silodosin",7174,"Critical","POSACONAZOLE/SILODOSIN [VA Drug Interaction]"
"posaconazole",6953,"alfuzosin",6165,"Critical","ALFUZOSIN/POSACONAZOLE [VA Drug Interaction]"
"conivaptan",6386,"alfuzosin",6165,"Critical","ALFUZOSIN/CONIVAPTAN [VA Drug Interaction]"
"conivaptan",6386,"silodosin",7174,"Critical","CONIVAPTAN/SILODOSIN [VA Drug Interaction]"
"boceprevir",7196,"silodosin",7174,"Critical","BOCEPREVIR/SILODOSIN [VA Drug Interaction]"
"fentanyl",5688,"butorphanol",5607,"Significant","BUTORPHANOL/FENTANYL [VA Drug Interaction]"
"fentanyl",5688,"nalbuphine",5888,"Significant","FENTANYL/NALBUPHINE [VA Drug Interaction]"
"hydromorphone",5071,"butorphanol",5607,"Significant","BUTORPHANOL/HYDROMORPHONE [VA Drug Interaction]"
"hydromorphone",5071,"nalbuphine",5888,"Significant","HYDROMORPHONE/NALBUPHINE [VA Drug Interaction]"
"methadone",5396,"butorphanol",5607,"Significant","BUTORPHANOL/METHADONE [VA Drug Interaction]"
"morphine",5070,"butorphanol",5607,"Significant","BUTORPHANOL/MORPHINE [VA Drug Interaction]"
"morphine",5070,"nalbuphine",5888,"Significant","MORPHINE/NALBUPHINE [VA Drug Interaction]"
"oxycodone",5466,"butorphanol",5607,"Significant","BUTORPHANOL/OXYCODONE [VA Drug Interaction]"
"oxycodone",5466,"nalbuphine",5888,"Significant","NALBUPHINE/OXYCODONE [VA Drug Interaction]"
"mifepristone",6433,"boceprevir",7196,"Significant","BOCEPREVIR/MIFEPRISTONE [VA Drug Interaction]"
"mifepristone",6433,"clarithromycin",6969,"Significant","CLARITHROMYCIN/MIFEPRISTONE [VA Drug Interaction]"
"mifepristone",6433,"conivaptan",6386,"Significant","CONIVAPTAN/MIFEPRISTONE [VA Drug Interaction]"
"mifepristone",6433,"itraconazole",6956,"Significant","ITRACONAZOLE/MIFEPRISTONE [VA Drug Interaction]"
"mifepristone",6433,"ketoconazole",6786,"Significant","KETOCONAZOLE/MIFEPRISTONE [VA Drug Interaction]"
"mifepristone",6433,"ritonavir",6961,"Significant","MIFEPRISTONE/RITONAVIR [VA Drug Interaction]"
"mifepristone",6433,"nefazodone",6611,"Significant","MIFEPRISTONE/NEFAZODONE [VA Drug Interaction]"
"mifepristone",6433,"posaconazole",6953,"Significant","MIFEPRISTONE/POSACONAZOLE [VA Drug Interaction]"
"mifepristone",6433,"telaprevir",7197,"Significant","MIFEPRISTONE/TELAPREVIR [VA Drug Interaction]"
"mifepristone",6433,"telithromycin",7004,"Significant","MIFEPRISTONE/TELITHROMYCIN [VA Drug Interaction]"
"mifepristone",6433,"troleandomycin",7006,"Significant","MIFEPRISTONE/TROLEANDOMYCIN [VA Drug Interaction]"
"mifepristone",6433,"voriconazole",5802,"Significant","MIFEPRISTONE/VORICONAZOLE [VA Drug Interaction]"
"mifepristone",6433,"dienestrol",4872,"Significant","DIENESTROL/MIFEPRISTONE [VA Drug Interaction]"
"mifepristone",6433,"diethylstilbestrol",4897,"Significant","DIETHYLSTILBESTROL/MIFEPRISTONE [VA Drug Interaction]"
"mifepristone",6433,"estradiol",4941,"Significant","ESTRADIOL/MIFEPRISTONE [VA Drug Interaction]"
"mifepristone",6433,"levonorgestrel",5436,"Significant","LEVONORGESTREL/MIFEPRISTONE [VA Drug Interaction]"
"mifepristone",6433,"medroxyprogesterone",5769,"Significant","MEDROXYPROGESTERONE/MIFEPRISTONE [VA Drug Interaction]"
"mifepristone",6433,"ulipristal acetate",7190,"Significant","MIFEPRISTONE/ULIPRISTAL ACETATE [VA Drug Interaction]"
"mifepristone",6433,"celecoxib",6092,"Significant","CELECOXIB/MIFEPRISTONE [VA Drug Interaction]"
"mifepristone",6433,"paclitaxel",7027,"Significant","MIFEPRISTONE/PACLITAXEL [VA Drug Interaction]"
"mifepristone",6433,"phenytoin",4724,"Significant","MIFEPRISTONE/PHENYTOIN [VA Drug Interaction]"
"mifepristone",6433,"repaglinide",6533,"Significant","MIFEPRISTONE/REPAGLINIDE [VA Drug Interaction]"
"mifepristone",6433,"warfarin",5376,"Significant","MIFEPRISTONE/WARFARIN [VA Drug Interaction]"
"amiodarone",6920,"nalidixic acid",4549,"Critical","AMIODARONE/NALIDIXIC ACID [VA Drug Interaction]"
"amiodarone",6920,"norfloxacin",5515,"Critical","AMIODARONE/NORFLOXACIN [VA Drug Interaction]"
"bretylium",4644,"ciprofloxacin",5645,"Significant","BRETYLIUM/CIPROFLOXACIN [VA Drug Interaction]"
"bretylium",4644,"gatifloxacin",6045,"Critical","BRETYLIUM/GATIFLOXACIN [VA Drug Interaction]"
"argatroban",6735,"rivaroxaban",7206,"Significant","ARGATROBAN/RIVAROXABAN [VA Drug Interaction]"
"conivaptan",6386,"lovastatin",6268,"Critical","CONIVAPTAN/LOVASTATIN [VA Drug Interaction]"
"conivaptan",6386,"simvastatin",6371,"Critical","CONIVAPTAN/SIMVASTATIN [VA Drug Interaction]"
"boceprevir",7196,"temsirolimus",7183,"Critical","BOCEPREVIR/TEMSIROLIMUS [VA Drug Interaction]"
"telaprevir",7197,"temsirolimus",7183,"Critical","TELAPREVIR/TEMSIROLIMUS [VA Drug Interaction]"
"gatifloxacin",6045,"dronedarone",6813,"Significant","DRONEDARONE/GATIFLOXACIN [VA Drug Interaction]"
"posaconazole",6953,"dexlansoprazole",7184,"Significant","DEXLANSOPRAZOLE/POSACONAZOLE [VA Drug Interaction]"
"posaconazole",6953,"esomeprazole",5777,"Significant","ESOMEPRAZOLE/POSACONAZOLE [VA Drug Interaction]"
"posaconazole",6953,"lansoprazole",5995,"Significant","LANSOPRAZOLE/POSACONAZOLE [VA Drug Interaction]"
"posaconazole",6953,"omeprazole",5776,"Significant","OMEPRAZOLE/POSACONAZOLE [VA Drug Interaction]"
"posaconazole",6953,"pantoprazole",6108,"Significant","PANTOPRAZOLE/POSACONAZOLE [VA Drug Interaction]"
"colchicine",6230,"azithromycin",6970,"Significant","AZITHROMYCIN/COLCHICINE [VA Drug Interaction]"
"colchicine",6230,"captopril",4444,"Significant","CAPTOPRIL/COLCHICINE [VA Drug Interaction]"
"colchicine",6230,"carvedilol",6283,"Significant","CARVEDILOL/COLCHICINE [VA Drug Interaction]"
"colchicine",6230,"conivaptan",6386,"Significant","COLCHICINE/CONIVAPTAN [VA Drug Interaction]"
"colchicine",6230,"dronedarone",6813,"Significant","COLCHICINE/DRONEDARONE [VA Drug Interaction]"
"colchicine",6230,"felodipine",6119,"Significant","COLCHICINE/FELODIPINE [VA Drug Interaction]"
"colchicine",6230,"posaconazole",6953,"Significant","COLCHICINE/POSACONAZOLE [VA Drug Interaction]"
"colchicine",6230,"quinidine",5573,"Significant","COLCHICINE/QUINIDINE [VA Drug Interaction]"
"colchicine",6230,"troleandomycin",7006,"Significant","COLCHICINE/TROLEANDOMYCIN [VA Drug Interaction]"
"colchicine",6230,"voriconazole",5802,"Significant","COLCHICINE/VORICONAZOLE [VA Drug Interaction]"
"warfarin",5376,"gefitinib",6515,"Significant","GEFITINIB/WARFARIN [VA Drug Interaction]"
"warfarin",5376,"sorafenib",6583,"Significant","SORAFENIB/WARFARIN [VA Drug Interaction]"
"dofetilide",6496,"dronedarone",6813,"Critical","DOFETILIDE/DRONEDARONE [VA Drug Interaction]"
"dofetilide",6496,"encainide",5835,"Critical","DOFETILIDE/ENCAINIDE [VA Drug Interaction]"
"carbamazepine",4584,"rasagiline",4200,"Critical","CARBAMAZEPINE/RASAGILINE [VA Drug Interaction]"
"carbamazepine",4584,"furazolidone",4496,"Critical","CARBAMAZEPINE/FURAZOLIDONE [VA Drug Interaction]"
"carbamazepine",4584,"isocarboxazid",4540,"Critical","CARBAMAZEPINE/ISOCARBOXAZID [VA Drug Interaction]"
"carbamazepine",4584,"linezolid",5690,"Critical","CARBAMAZEPINE/LINEZOLID [VA Drug Interaction]"
"carbamazepine",4584,"procarbazine",4468,"Critical","CARBAMAZEPINE/PROCARBAZINE [VA Drug Interaction]"
"carbamazepine",4584,"tranylcypromine",4023,"Critical","CARBAMAZEPINE/TRANYLCYPROMINE [VA Drug Interaction]"
"clarithromycin",6969,"alfentanil",6361,"Critical","ALFENTANIL/CLARITHROMYCIN [VA Drug Interaction]"
"ritonavir",6961,"alfentanil",6361,"Critical","ALFENTANIL/RITONAVIR [VA Drug Interaction]"
"lopinavir",6913,"oxycodone",5466,"Significant","LOPINAVIR/OXYCODONE [VA Drug Interaction]"
"lopinavir",6913,"fentanyl",5688,"Critical","FENTANYL/LOPINAVIR [VA Drug Interaction]"
"lopinavir",6913,"alfentanil",6361,"Critical","ALFENTANIL/LOPINAVIR [VA Drug Interaction]"
"nefazodone",6611,"alfentanil",6361,"Critical","ALFENTANIL/NEFAZODONE [VA Drug Interaction]"
"saquinavir",6942,"alfentanil",6361,"Critical","ALFENTANIL/SAQUINAVIR [VA Drug Interaction]"
"telithromycin",7004,"alfentanil",6361,"Critical","ALFENTANIL/TELITHROMYCIN [VA Drug Interaction]"
"troleandomycin",7006,"alfentanil",6361,"Critical","ALFENTANIL/TROLEANDOMYCIN [VA Drug Interaction]"
"troleandomycin",7006,"oxycodone",5466,"Critical","OXYCODONE/TROLEANDOMYCIN [VA Drug Interaction]"
"boceprevir",7196,"fentanyl",5688,"Significant","BOCEPREVIR/FENTANYL [VA Drug Interaction]"
"conivaptan",6386,"fentanyl",5688,"Significant","CONIVAPTAN/FENTANYL [VA Drug Interaction]"
"boceprevir",7196,"alfentanil",6361,"Significant","ALFENTANIL/BOCEPREVIR [VA Drug Interaction]"
"boceprevir",7196,"oxycodone",5466,"Significant","BOCEPREVIR/OXYCODONE [VA Drug Interaction]"
"conivaptan",6386,"alfentanil",6361,"Significant","ALFENTANIL/CONIVAPTAN [VA Drug Interaction]"
"conivaptan",6386,"oxycodone",5466,"Significant","CONIVAPTAN/OXYCODONE [VA Drug Interaction]"
"posaconazole",6953,"fentanyl",5688,"Significant","FENTANYL/POSACONAZOLE [VA Drug Interaction]"
"posaconazole",6953,"alfentanil",6361,"Significant","ALFENTANIL/POSACONAZOLE [VA Drug Interaction]"
"posaconazole",6953,"oxycodone",5466,"Significant","OXYCODONE/POSACONAZOLE [VA Drug Interaction]"
"telaprevir",7197,"fentanyl",5688,"Significant","FENTANYL/TELAPREVIR [VA Drug Interaction]"
"telaprevir",7197,"alfentanil",6361,"Significant","ALFENTANIL/TELAPREVIR [VA Drug Interaction]"
"telaprevir",7197,"oxycodone",5466,"Significant","OXYCODONE/TELAPREVIR [VA Drug Interaction]"
"alfentanil",6361,"amprenavir",6729,"Significant","ALFENTANIL/AMPRENAVIR [VA Drug Interaction]"
"aprepitant",6789,"alfentanil",6361,"Significant","ALFENTANIL/APREPITANT [VA Drug Interaction]"
"atazanavir",6955,"alfentanil",6361,"Significant","ALFENTANIL/ATAZANAVIR [VA Drug Interaction]"
"diltiazem",6338,"alfentanil",6361,"Significant","ALFENTANIL/DILTIAZEM [VA Drug Interaction]"
"fosamprenavir",6859,"alfentanil",6361,"Significant","ALFENTANIL/FOSAMPRENAVIR [VA Drug Interaction]"
"verapamil",6542,"alfentanil",6361,"Significant","ALFENTANIL/VERAPAMIL [VA Drug Interaction]"
"fosaprepitant",7400,"alfentanil",6361,"Significant","ALFENTANIL/FOSAPREPITANT [VA Drug Interaction]"
"fingolimod",7191,"atenolol",4876,"Critical","ATENOLOL/FINGOLIMOD [VA Drug Interaction]"
"fingolimod",7191,"betaxolol",5370,"Critical","BETAXOLOL/FINGOLIMOD [VA Drug Interaction]"
"fingolimod",7191,"carvedilol",6283,"Critical","CARVEDILOL/FINGOLIMOD [VA Drug Interaction]"
"fingolimod",7191,"diltiazem",6338,"Critical","DILTIAZEM/FINGOLIMOD [VA Drug Interaction]"
"fingolimod",7191,"esmolol",5206,"Critical","ESMOLOL/FINGOLIMOD [VA Drug Interaction]"
"fingolimod",7191,"labetalol",5611,"Critical","FINGOLIMOD/LABETALOL [VA Drug Interaction]"
"fingolimod",7191,"metoprolol",4888,"Critical","FINGOLIMOD/METOPROLOL [VA Drug Interaction]"
"fingolimod",7191,"nadolol",5390,"Critical","FINGOLIMOD/NADOLOL [VA Drug Interaction]"
"fingolimod",7191,"nebivolol",6272,"Critical","FINGOLIMOD/NEBIVOLOL [VA Drug Interaction]"
"fingolimod",7191,"propranolol",4801,"Critical","FINGOLIMOD/PROPRANOLOL [VA Drug Interaction]"
"fingolimod",7191,"timolol",5484,"Critical","FINGOLIMOD/TIMOLOL [VA Drug Interaction]"
"fingolimod",7191,"verapamil",6542,"Critical","FINGOLIMOD/VERAPAMIL [VA Drug Interaction]"
"fingolimod",7191,"amiodarone",6920,"Critical","AMIODARONE/FINGOLIMOD [VA Drug Interaction]"
"fingolimod",7191,"disopyramide",5720,"Critical","DISOPYRAMIDE/FINGOLIMOD [VA Drug Interaction]"
"fingolimod",7191,"dofetilide",6496,"Critical","DOFETILIDE/FINGOLIMOD [VA Drug Interaction]"
"fingolimod",7191,"dronedarone",6813,"Critical","DRONEDARONE/FINGOLIMOD [VA Drug Interaction]"
"fingolimod",7191,"procainamide",4578,"Critical","FINGOLIMOD/PROCAINAMIDE [VA Drug Interaction]"
"fingolimod",7191,"quinidine",5573,"Critical","FINGOLIMOD/QUINIDINE [VA Drug Interaction]"
"fingolimod",7191,"sotalol",4940,"Critical","FINGOLIMOD/SOTALOL [VA Drug Interaction]"
"bivalirudin",7111,"eptifibatide",7019,"Significant","BIVALIRUDIN/EPTIFIBATIDE [VA Drug Interaction]"
"bivalirudin",7111,"heparin",7066,"Significant","BIVALIRUDIN/HEPARIN [VA Drug Interaction]"
"bivalirudin",7111,"warfarin",5376,"Significant","BIVALIRUDIN/WARFARIN [VA Drug Interaction]"
"amiodarone",6920,"clarithromycin",6969,"Critical","AMIODARONE/CLARITHROMYCIN [VA Drug Interaction]"
"amiodarone",6920,"abarelix",7094,"Critical","ABARELIX/AMIODARONE [VA Drug Interaction]"
"amiodarone",6920,"apomorphine",4886,"Critical","AMIODARONE/APOMORPHINE [VA Drug Interaction]"
"amiodarone",6920,"arsenic trioxide",4333,"Critical","AMIODARONE/ARSENIC TRIOXIDE [VA Drug Interaction]"
"amiodarone",6920,"astemizole",6557,"Critical","AMIODARONE/ASTEMIZOLE [VA Drug Interaction]"
"amiodarone",6920,"azithromycin",6970,"Critical","AMIODARONE/AZITHROMYCIN [VA Drug Interaction]"
"amiodarone",6920,"chloroquine",5521,"Critical","AMIODARONE/CHLOROQUINE [VA Drug Interaction]"
"amiodarone",6920,"chlorpromazine",5511,"Critical","AMIODARONE/CHLORPROMAZINE [VA Drug Interaction]"
"amiodarone",6920,"clotrimazole",5771,"Critical","AMIODARONE/CLOTRIMAZOLE [VA Drug Interaction]"
"amiodarone",6920,"dasatinib",6681,"Critical","AMIODARONE/DASATINIB [VA Drug Interaction]"
"amiodarone",6920,"domperidone",6403,"Critical","AMIODARONE/DOMPERIDONE [VA Drug Interaction]"
"amiodarone",6920,"econazole",6096,"Critical","AMIODARONE/ECONAZOLE [VA Drug Interaction]"
"amiodarone",6920,"haloperidol",6049,"Critical","AMIODARONE/HALOPERIDOL [VA Drug Interaction]"
"amiodarone",6920,"iloperidone",6406,"Critical","AMIODARONE/ILOPERIDONE [VA Drug Interaction]"
"amiodarone",6920,"isradipine",6017,"Critical","AMIODARONE/ISRADIPINE [VA Drug Interaction]"
"amiodarone",6920,"miconazole",6350,"Critical","AMIODARONE/MICONAZOLE [VA Drug Interaction]"
"amiodarone",6920,"nilotinib",6782,"Critical","AMIODARONE/NILOTINIB [VA Drug Interaction]"
"amiodarone",6920,"paliperidone",7163,"Critical","AMIODARONE/PALIPERIDONE [VA Drug Interaction]"
"amiodarone",6920,"pentamidine",5727,"Critical","AMIODARONE/PENTAMIDINE [VA Drug Interaction]"
"amiodarone",6920,"posaconazole",6953,"Critical","AMIODARONE/POSACONAZOLE [VA Drug Interaction]"
"amiodarone",6920,"probucol",6755,"Critical","AMIODARONE/PROBUCOL [VA Drug Interaction]"
"amiodarone",6920,"telithromycin",7004,"Critical","AMIODARONE/TELITHROMYCIN [VA Drug Interaction]"
"amiodarone",6920,"terfenadine",6619,"Critical","AMIODARONE/TERFENADINE [VA Drug Interaction]"
"amiodarone",6920,"vandetanib",7202,"Critical","AMIODARONE/VANDETANIB [VA Drug Interaction]"
"everolimus",7045,"amprenavir",6729,"Significant","AMPRENAVIR/EVEROLIMUS [VA Drug Interaction]"
"everolimus",7045,"aprepitant",6789,"Significant","APREPITANT/EVEROLIMUS [VA Drug Interaction]"
"everolimus",7045,"ciprofloxacin",5645,"Significant","CIPROFLOXACIN/EVEROLIMUS [VA Drug Interaction]"
"everolimus",7045,"darunavir",7167,"Significant","DARUNAVIR/EVEROLIMUS [VA Drug Interaction]"
"everolimus",7045,"diltiazem",6338,"Significant","DILTIAZEM/EVEROLIMUS [VA Drug Interaction]"
"everolimus",7045,"erythromycin",6964,"Significant","ERYTHROMYCIN/EVEROLIMUS [VA Drug Interaction]"
"everolimus",7045,"fluconazole",5348,"Significant","EVEROLIMUS/FLUCONAZOLE [VA Drug Interaction]"
"everolimus",7045,"fosamprenavir",6859,"Significant","EVEROLIMUS/FOSAMPRENAVIR [VA Drug Interaction]"
"everolimus",7045,"fosaprepitant",7400,"Significant","EVEROLIMUS/FOSAPREPITANT [VA Drug Interaction]"
"everolimus",7045,"imatinib",6698,"Significant","EVEROLIMUS/IMATINIB [VA Drug Interaction]"
"everolimus",7045,"verapamil",6542,"Significant","EVEROLIMUS/VERAPAMIL [VA Drug Interaction]"
"dronedarone",6813,"rifabutin",7026,"Significant","DRONEDARONE/RIFABUTIN [VA Drug Interaction]"
"amiodarone",6920,"rifabutin",7026,"Significant","AMIODARONE/RIFABUTIN [VA Drug Interaction]"
"oxyphenbutazone",5566,"warfarin",5376,"Critical","OXYPHENBUTAZONE/WARFARIN [VA Drug Interaction]"
"fingolimod",7191,"flecainide",6331,"Critical","FINGOLIMOD/FLECAINIDE [VA Drug Interaction]"
"fingolimod",7191,"propafenone",5747,"Critical","FINGOLIMOD/PROPAFENONE [VA Drug Interaction]"
"bromocriptine",6930,"conivaptan",6386,"Critical","BROMOCRIPTINE/CONIVAPTAN [VA Drug Interaction]"
"potassium chloride",7139,"sodium polystyrene sulfonate",7413,"Significant","POTASSIUM CHLORIDE/SODIUM POLYSTYRENE SULFONATE [VA Drug Interaction]"
"celecoxib",6092,"voriconazole",5802,"Significant","CELECOXIB/VORICONAZOLE [VA Drug Interaction]"
